"2022  May#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-merge=1","","","Monthly Area Product Sales Summary#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-horizontal-align=Centre#$#column-merge=2","","","","",""," 6/06/2022#$#font-bold=true#$#font-size=12#$#column-width=25#$#column-horizontal-align=Right",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1353  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER B/WINGS H&S 6*1KG       #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","       240.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1354  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER STRIPS ORG 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","       180.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1355  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER POPS ORG 6*1KG          #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        60.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1360  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER CRUMB BURGER 115g  6.9KG#$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        34.50#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1361  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER POPS H&S 6*1KG          #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        90.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1362  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER STRIPS H&S 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        60.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1365  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER CRUMB SCHNITZEL 125G 6*1#$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        60.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1367  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER CHEESY STRIPS 6*1KG     #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","        60.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1372  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER CHILLI CHEESE STRIPS 6*1#$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        60.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","3250  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","FVALLEY FRENCH FRIES 4*2.5KG  #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CHIPS #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","       600.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","3251  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","FVALLEY FRENCH FRIES 10*1KG   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CHIPS #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","       600.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","ELI005#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Elite Cash & Carry                 #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","4#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","3253  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","FVALLEY ONION RING BRD 10*1KG #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","VEG   #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","        10.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"","","","","","","","","","",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1350  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER F/BURGER ORIG 3*2KG     #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1351  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER F/BURGER H&S 3*2KG      #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1352  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER B/WINGS ORIG 6*1KG      #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1353  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER B/WINGS H&S 6*1KG       #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1354  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER STRIPS ORG 6*1KG        #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#FFFFFF"," May#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#FFFFFF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#FFFFFF","1355  #$#font-size=10#$#column-width=10#$#column-background=#FFFFFF","TIZER POPS ORG 6*1KG          #$#font-size=10#$#column-width=25#$#column-background=#FFFFFF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#FFFFFF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#FFFFFF",""
"2022 #$#font-size=10#$#column-width=10#$#column-horizontal-align=Right#$#column-background=#9FE6FF"," May#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","ATHLONE                       #$#font-size=10#$#column-width=20#$#column-background=#9FE6FF","FRO001#$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","Frozen Delicates                   #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","1#$#font-size=10#$#column-width=10#$#column-horizontal-align=Center#$#column-background=#9FE6FF","1361  #$#font-size=10#$#column-width=10#$#column-background=#9FE6FF","TIZER POPS H&S 6*1KG          #$#font-size=10#$#column-width=25#$#column-background=#9FE6FF","CRUMB #$#font-size=10#$#column-width=15#$#column-background=#9FE6FF","         6.00#$#font-size=10#$#column-width=15#$#column-horizontal-align=Right#$#column-background=#9FE6FF",""
